JAWA TIMUR,Sidoarjo,75.14,73.43,12.54,9.7,12456.69,2012,
JAWA TIMUR,Mojokerto,69.17,71.72,11.81,7.3,10914.56,2012,
JAWA TIMUR,Jombang,67.82,71.28,11.92,7.37,9493.01,2012,
JAWA TIMUR,Nganjuk,68.07,70.76,11.77,7,10655.57,2012,
JAWA TIMUR,Madiun,67.32,69.59,12.06,6.74,10428.85,2012,
JAWA TIMUR,Magetan,69.56,71.79,12.54,7.33,10374.72,2012,
JAWA TIMUR,Ngawi,66.72,71.19,11.96,6.23,9905.35,2012,
JAWA TIMUR,Bojonegoro,64.2,69.98,11.74,5.8,8809.44,2012,
JAWA TIMUR,Tuban,63.36,70.15,11.02,5.82,8705.73,2012,
JAWA TIMUR,Lamongan,67.51,71.35,12.34,6.84,9385.63,2012,
JAWA TIMUR,Gresik,72.12,72.18,12.63,8.41,11359.96,2012,
JAWA TIMUR,Bangkalan,59.65,69.56,10.67,4.89,7315.93,2012,
JAWA TIMUR,Sampang,55.78,67.43,9.86,3.27,7691.64,2012,
JAWA TIMUR,Pamekasan,61.21,66.48,12.7,5.36,7260.28,2012,
JAWA TIMUR,Sumenep,60.08,69.9,12.01,4.48,6834,2012,
JAWA TIMUR,Kota Kediri,73.66,73.49,13.09,9.49,10431.79,2012,
JAWA TIMUR,Kota Blitar,73.53,72.66,12.29,9.52,11533.93,2012,
JAWA TIMUR,Kota Malang,78.04,72.25,14.01,9.67,15286.58,2012,
JAWA TIMUR,Kota Probolinggo,68.93,69.46,12.42,8.17,9863.55,2012,
JAWA TIMUR,Kota Pasuruan,72.01,70.48,12.87,8.88,11184.27,2012,
JAWA TIMUR,Kota Mojokerto,74.2,72.33,12.98,9.87,11191.2,2012,
JAWA TIMUR,Kota Madiun,77.21,72.33,12.56,10.68,14317.08,2012,
JAWA TIMUR,Kota Surabaya,78.05,73.8,13.05,9.95,15104.14,2012,
JAWA TIMUR,Kota Batu,70.62,72.02,12.67,7.75,10666.53,2012,
NASIONAL,JAWA TIMUR,67.55,70.34,12.17,6.9,9978,2013,
JAWA TIMUR,Pacitan,63.38,70.7,11.41,6.32,7625.93,2013,
JAWA TIMUR,Ponorogo,67.03,71.85,12.8,6.86,8354.33,2013,
JAWA TIMUR,Trenggalek,65.76,72.49,11.49,6.74,8388.62,2013,
JAWA TIMUR,Tulungagung,69.3,72.86,12.58,7.44,9477.22,2013,
JAWA TIMUR,Blitar,66.49,72.47,11.37,6.67,9217.46,2013,
JAWA TIMUR,Kediri,68.01,72.02,11.85,7.24,9604.58,2013,
JAWA TIMUR,Malang,65.2,71.76,11.02,6.59,8788.49,2013,
JAWA TIMUR,Lumajang,61.87,69.02,10.94,5.88,7868.79,2013,
JAWA TIMUR,Jember,62.43,67.75,11.87,5.62,8198.14,2013,
JAWA TIMUR,Banyuwangi,66.74,69.88,11.39,6.84,10341.06,2013,
JAWA TIMUR,Bondowoso,63.21,65.36,12.76,5.48,9138.26,2013,
JAWA TIMUR,Situbondo,63.43,68.03,12.9,5.28,8350.9,2013,
JAWA TIMUR,Probolinggo,62.61,65.69,11.32,5.61,9847.45,2013,
JAWA TIMUR,Pasuruan,63.74,69.8,11.63,6.08,8261.03,2013,
JAWA TIMUR,Sidoarjo,76.39,73.43,13.25,10.03,12601.8,2013,
JAWA TIMUR,Mojokerto,69.84,71.75,11.86,7.57,11171.16,2013,
JAWA TIMUR,Jombang,68.63,71.34,12.43,7.4,9677.98,2013,
JAWA TIMUR,Nganjuk,68.98,70.83,12.34,7.15,10717.39,2013,
JAWA TIMUR,Madiun,68.07,69.7,12.53,6.74,10624.84,2013,
JAWA TIMUR,Magetan,69.86,71.87,12.57,7.43,10483.57,2013,
JAWA TIMUR,Ngawi,67.25,71.28,12.18,6.27,10104.62,2013,
JAWA TIMUR,Bojonegoro,64.85,70.07,12.04,5.9,8934.19,2013,
JAWA TIMUR,Tuban,64.14,70.22,11.13,6.14,8871.88,2013,
JAWA TIMUR,Lamongan,68.9,71.43,13.22,7.06,9511.33,2013,
JAWA TIMUR,Gresik,72.47,72.19,12.85,8.41,11479.66,2013,
JAWA TIMUR,Bangkalan,60.19,69.6,10.96,4.9,7433.51,2013,
JAWA TIMUR,Sampang,56.45,67.46,10.2,3.34,7769.25,2013,
JAWA TIMUR,Pamekasan,62.27,66.53,13.05,5.68,7445.21,2013,
JAWA TIMUR,Sumenep,60.84,69.98,12.18,4.58,7092.74,2013,
JAWA TIMUR,Kota Kediri,74.18,73.51,13.27,9.57,10670.36,2013,
JAWA TIMUR,Kota Blitar,74.53,72.69,13.15,9.53,11641.24,2013,
JAWA TIMUR,Kota Malang,78.44,72.28,14.16,9.82,15378.09,2013,
JAWA TIMUR,Kota Probolinggo,70.05,69.5,12.97,8.42,10089.5,2013,
JAWA TIMUR,Kota Pasuruan,72.89,70.52,13.29,9.03,11483.64,2013,
JAWA TIMUR,Kota Mojokerto,74.91,72.37,13.24,9.91,11625.22,2013,
JAWA TIMUR,Kota Madiun,78.41,72.38,13.33,10.86,14603.96,2013,
JAWA TIMUR,Kota Surabaya,78.51,73.83,13.13,10.05,15487.63,2013,
JAWA TIMUR,Kota Batu,71.55,72.05,12.71,8.34,10802.98,2013,
NASIONAL,JAWA TIMUR,68.14,70.45,12.45,7.05,10012.16,2014,
JAWA TIMUR,Pacitan,63.81,70.75,11.61,6.43,7655.87,2014,
JAWA TIMUR,Ponorogo,67.4,71.88,13.04,6.91,8382.8,2014,
JAWA TIMUR,Trenggalek,66.16,72.51,11.64,6.87,8416.61,2014,
JAWA TIMUR,Tulungagung,69.49,72.88,12.72,7.45,9505.43,2014,
JAWA TIMUR,Blitar,66.88,72.5,11.49,6.82,9244.88,2014,
JAWA TIMUR,Kediri,68.44,72.04,12.01,7.41,9632.64,2014,
JAWA TIMUR,Malang,65.59,71.78,11.25,6.66,8816.54,2014,
JAWA TIMUR,Lumajang,62.33,69.07,11.12,6.03,7894.95,2014,
JAWA TIMUR,Jember,62.64,67.8,12,5.63,8226.66,2014,
JAWA TIMUR,Banyuwangi,67.31,69.93,11.81,6.87,10378.84,2014,
JAWA TIMUR,Bondowoso,63.43,65.43,12.85,5.52,9176.22,2014,
JAWA TIMUR,Situbondo,63.91,68.08,12.97,5.54,8382.83,2014,
JAWA TIMUR,Probolinggo,63.04,65.75,11.6,5.64,9876.57,2014,
JAWA TIMUR,Pasuruan,64.35,69.83,11.78,6.36,8293.33,2014,
JAWA TIMUR,Sidoarjo,76.78,73.43,13.55,10.09,12632.01,2014,
JAWA TIMUR,Mojokerto,70.22,71.76,11.97,7.74,11208.45,2014,
JAWA TIMUR,Jombang,69.07,71.37,12.65,7.52,9708.86,2014,
JAWA TIMUR,Nganjuk,69.59,70.87,12.65,7.31,10754.14,2014,
JAWA TIMUR,Madiun,68.6,69.76,12.79,6.89,10667.45,2014,
JAWA TIMUR,Magetan,70.29,71.91,12.77,7.55,10538.5,2014,
JAWA TIMUR,Ngawi,67.78,71.33,12.29,6.52,10143.3,2014,
JAWA TIMUR,Bojonegoro,65.27,70.11,12.08,6.14,8963.65,2014,
JAWA TIMUR,Tuban,64.58,70.25,11.42,6.18,8906.12,2014,
JAWA TIMUR,Lamongan,69.42,71.47,13.41,7.27,9544.78,2014,
JAWA TIMUR,Gresik,72.84,72.2,13.17,8.42,11513.82,2014,
JAWA TIMUR,Bangkalan,60.71,69.62,11.17,5.07,7458.74,2014,
JAWA TIMUR,Sampang,56.98,67.48,10.39,3.49,7797.85,2014,
JAWA TIMUR,Pamekasan,62.66,66.56,13.32,5.72,7477.62,2014,
JAWA TIMUR,Sumenep,61.43,70.02,12.39,4.77,7143.08,2014,
JAWA TIMUR,Kota Kediri,74.62,73.52,13.52,9.7,10701.62,2014,
JAWA TIMUR,Kota Blitar,75.26,72.7,13.51,9.81,11671.59,2014,
JAWA TIMUR,Kota Malang,78.96,72.3,14.47,9.97,15398.97,2014,
JAWA TIMUR,Kota Probolinggo,70.49,69.52,13.29,8.44,10181.78,2014,
JAWA TIMUR,Kota Pasuruan,73.23,70.54,13.53,9.06,11527.41,2014,
JAWA TIMUR,Kota Mojokerto,75.04,72.39,13.3,9.91,11689.21,2014,
JAWA TIMUR,Kota Madiun,78.81,72.41,13.64,10.9,14643.42,2014,
JAWA TIMUR,Kota Surabaya,78.87,73.85,13.44,10.07,15492.16,2014,
JAWA TIMUR,Kota Batu,71.89,72.06,12.9,8.41,10853.23,2014,
NASIONAL,JAWA TIMUR,68.95,70.68,12.66,7.14,10383.37,2015,
JAWA TIMUR,Pacitan,64.92,71.05,11.94,6.88,7685.94,2015,
JAWA TIMUR,Ponorogo,68.16,72.08,13.29,6.96,8654.4,2015,
JAWA TIMUR,Trenggalek,67.25,72.91,12.08,7.18,8444.7,2015,
JAWA TIMUR,Tulungagung,70.07,73.28,12.73,7.72,9533.72,2015,
JAWA TIMUR,Blitar,68.13,72.8,11.98,7.24,9272.39,2015,
JAWA TIMUR,Kediri,68.91,72.14,12.15,7.41,9883.09,2015,
JAWA TIMUR,Malang,66.63,71.98,11.98,6.73,8844.68,2015,
JAWA TIMUR,Lumajang,63.02,69.27,11.61,6.04,7921.21,2015,
JAWA TIMUR,Jember,63.04,68.2,12.01,5.76,8255.28,2015,
JAWA TIMUR,Banyuwangi,68.08,70.03,12.2,6.88,10691.79,2015,
JAWA TIMUR,Bondowoso,63.95,65.73,12.86,5.53,9518.93,2015,
JAWA TIMUR,Situbondo,64.53,68.28,12.98,5.67,8676.63,2015,
JAWA TIMUR,Probolinggo,63.83,66.15,12.04,5.66,9976.33,2015,
JAWA TIMUR,Pasuruan,65.04,69.83,11.8,6.5,8706.84,2015,
JAWA TIMUR,Sidoarjo,77.43,73.63,13.89,10.1,12878.57,2015,
JAWA TIMUR,Mojokerto,70.85,71.96,12.18,7.75,11559.5,2015,
JAWA TIMUR,Jombang,69.59,71.67,12.68,7.59,9963.25,2015,
JAWA TIMUR,Nganjuk,69.9,70.97,12.68,7.33,10994.82,2015,
JAWA TIMUR,Madiun,69.39,70.36,13.1,6.99,10710.22,2015,
JAWA TIMUR,Magetan,71.39,72.01,13.6,7.65,10593.73,2015,
JAWA TIMUR,Ngawi,68.32,71.53,12.31,6.53,10583.86,2015,
JAWA TIMUR,Bojonegoro,66.17,70.51,12.09,6.64,8993.21,2015,
JAWA TIMUR,Tuban,65.52,70.55,12.07,6.2,8940.49,2015,
JAWA TIMUR,Lamongan,69.84,71.67,13.43,7.28,9821.5,2015,
JAWA TIMUR,Gresik,73.57,72.3,13.19,8.93,11548.08,2015,
JAWA TIMUR,Bangkalan,61.49,69.72,11.55,5.08,7667.19,2015,
JAWA TIMUR,Sampang,58.18,67.58,11.09,3.65,7826.56,2015,
JAWA TIMUR,Pamekasan,63.1,66.86,13.34,5.73,7678.96,2015,
JAWA TIMUR,Sumenep,62.38,70.42,12.41,4.89,7577.27,2015,
JAWA TIMUR,Kota Kediri,75.67,73.62,14.3,9.88,10732.97,2015,
JAWA TIMUR,Kota Blitar,76,73,13.53,9.87,12258.15,2015,
JAWA TIMUR,Kota Malang,80.05,72.6,15.23,10.13,15419.88,2015,
JAWA TIMUR,Kota Probolinggo,71.01,69.72,13.32,8.46,10557.66,2015,
JAWA TIMUR,Kota Pasuruan,73.78,70.84,13.56,9.07,11962.52,2015,
JAWA TIMUR,Kota Mojokerto,75.54,72.69,13.33,9.92,12060.5,2015,
JAWA TIMUR,Kota Madiun,79.48,72.41,14.06,11.08,14723,2015,
JAWA TIMUR,Kota Surabaya,79.47,73.85,13.52,10.24,15991.04,2015,
JAWA TIMUR,Kota Batu,72.62,72.16,13.16,8.44,11274.41,2015,
NASIONAL,JAWA TIMUR,69.74,70.74,12.98,7.23,10715,2016,
JAWA TIMUR,Pacitan,65.74,71.18,12.19,6.89,8048,2016,
JAWA TIMUR,Ponorogo,68.93,72.18,13.69,6.97,8908,2016,
JAWA TIMUR,Trenggalek,67.78,73.03,12.09,7.19,8829,2016,
JAWA TIMUR,Tulungagung,70.82,73.4,13.03,7.73,9881,2016,
JAWA TIMUR,Blitar,68.88,72.89,12.42,7.25,9467,2016,
JAWA TIMUR,Kediri,69.87,72.2,12.57,7.58,10140,2016,
JAWA TIMUR,Malang,67.51,72.05,12.28,6.98,9018,2016,
JAWA TIMUR,Lumajang,63.74,69.38,11.77,6.05,8311,2016,
JAWA TIMUR,Jember,64.01,68.37,12.31,6.05,8409,2016,
JAWA TIMUR,Banyuwangi,69,70.11,12.55,6.93,11171,2016,
JAWA TIMUR,Bondowoso,64.52,65.89,12.87,5.54,10007,2016,
JAWA TIMUR,Situbondo,65.08,68.41,12.99,5.68,9106,2016,
JAWA TIMUR,Probolinggo,64.12,66.31,12.05,5.67,10170,2016,
JAWA TIMUR,Pasuruan,65.71,69.86,11.81,6.58,9198,2016,
JAWA TIMUR,Sidoarjo,78.17,73.67,14.13,10.22,13320,2016,
JAWA TIMUR,Mojokerto,71.38,72.03,12.44,7.76,11798,2016,
JAWA TIMUR,Jombang,70.03,71.77,12.69,7.68,10237,2016,
JAWA TIMUR,Nganjuk,70.5,71.04,12.82,7.34,11451,2016,
JAWA TIMUR,Madiun,69.67,70.55,13.11,7,10904,2016,
JAWA TIMUR,Magetan,71.94,72.09,13.71,7.66,10988,2016,
JAWA TIMUR,Ngawi,68.96,71.63,12.65,6.54,10810,2016,
JAWA TIMUR,Bojonegoro,66.73,70.67,12.11,6.65,9420,2016,
JAWA TIMUR,Tuban,66.19,70.67,12.17,6.25,9353,2016,
JAWA TIMUR,Lamongan,70.34,71.77,13.44,7.29,10252,2016,
JAWA TIMUR,Gresik,74.46,72.33,13.69,8.94,11961,2016,
JAWA TIMUR,Bangkalan,62.06,69.77,11.56,5.13,8030,2016,
JAWA TIMUR,Sampang,59.09,67.62,11.37,3.79,8096,2016,
JAWA TIMUR,Pamekasan,63.98,66.95,13.35,6.08,7975,2016,
JAWA TIMUR,Sumenep,63.42,70.56,12.73,5.08,7846,2016,
JAWA TIMUR,Kota Kediri,76.33,73.65,14.61,9.89,11070,2016,
JAWA TIMUR,Kota Blitar,76.71,73.09,14,9.88,12499,2016,
JAWA TIMUR,Kota Malang,80.46,72.68,15.38,10.14,15732,2016,
JAWA TIMUR,Kota Probolinggo,71.5,69.79,13.54,8.47,10792,2016,
JAWA TIMUR,Kota Pasuruan,74.11,70.93,13.57,9.08,12295,2016,
JAWA TIMUR,Kota Mojokerto,76.38,72.78,13.8,9.93,12449,2016,
JAWA TIMUR,Kota Madiun,80.01,72.44,14.19,11.09,15300,2016,
JAWA TIMUR,Kota Surabaya,80.38,73.87,13.99,10.44,16295,2016,
JAWA TIMUR,Kota Batu,73.57,72.2,13.62,8.45,11772,2016,
NASIONAL,JAWA TIMUR,70.27,70.8,13.09,7.34,10973,2017,
JAWA TIMUR,Pacitan,66.51,71.31,12.41,7.02,8288,2017,
JAWA TIMUR,Ponorogo,69.26,72.27,13.7,7.01,9107,2017,
JAWA TIMUR,Trenggalek,68.1,73.15,12.1,7.2,9034,2017,
JAWA TIMUR,Tulungagung,71.24,73.53,13.04,7.82,10114,2017,
JAWA TIMUR,Blitar,69.33,72.99,12.43,7.26,9828,2017,
JAWA TIMUR,Kediri,70.47,72.25,12.86,7.65,10326,2017,
JAWA TIMUR,Malang,68.47,72.12,12.56,7.17,9356,2017,
JAWA TIMUR,Lumajang,64.23,69.5,11.78,6.2,8503,2017,
JAWA TIMUR,Jember,64.96,68.54,12.79,6.06,8698,2017,
JAWA TIMUR,Banyuwangi,69.64,70.19,12.68,7.11,11438,2017,
JAWA TIMUR,Bondowoso,64.75,66.04,12.94,5.55,10086,2017,
JAWA TIMUR,Situbondo,65.68,68.53,13,6.03,9178,2017,
JAWA TIMUR,Probolinggo,64.28,66.47,12.06,5.68,10239,2017,
JAWA TIMUR,Pasuruan,66.69,69.9,12.05,6.82,9556,2017,
JAWA TIMUR,Sidoarjo,78.7,73.71,14.34,10.23,13710,2017,
JAWA TIMUR,Mojokerto,72.36,72.1,12.52,8.15,12240,2017,
JAWA TIMUR,Jombang,70.88,71.87,12.7,8.06,10560,2017,
JAWA TIMUR,Nganjuk,70.69,71.11,12.83,7.38,11560,2017,
JAWA TIMUR,Madiun,70.27,70.77,13.12,7.3,11012,2017,
JAWA TIMUR,Magetan,72.6,72.16,13.72,7.94,11288,2017,
JAWA TIMUR,Ngawi,69.27,71.74,12.67,6.66,10899,2017,
JAWA TIMUR,Bojonegoro,67.28,70.83,12.34,6.71,9553,2017,
JAWA TIMUR,Tuban,66.77,70.8,12.18,6.48,9540,2017,
JAWA TIMUR,Lamongan,71.11,71.87,13.45,7.54,10664,2017,
JAWA TIMUR,Gresik,74.84,72.36,13.7,8.95,12375,2017,
JAWA TIMUR,Bangkalan,62.3,69.82,11.57,5.14,8192,2017,
JAWA TIMUR,Sampang,59.9,67.67,11.38,4.12,8352,2017,
JAWA TIMUR,Pamekasan,64.93,67.05,13.61,6.25,8311,2017,
JAWA TIMUR,Sumenep,64.28,70.71,12.74,5.22,8316,2017,
JAWA TIMUR,Kota Kediri,77.13,73.69,14.95,9.9,11550,2017,
JAWA TIMUR,Kota Blitar,77.1,73.17,14.01,9.89,12910,2017,
JAWA TIMUR,Kota Malang,80.65,72.77,15.39,10.15,15939,2017,
JAWA TIMUR,Kota Probolinggo,72.09,69.86,13.55,8.48,11390,2017,
JAWA TIMUR,Kota Pasuruan,74.39,71.02,13.58,9.09,12557,2017,
JAWA TIMUR,Kota Mojokerto,76.77,72.86,13.81,9.98,12804,2017,
JAWA TIMUR,Kota Madiun,80.13,72.48,14.2,11.1,15415,2017,
JAWA TIMUR,Kota Surabaya,81.07,73.88,14.41,10.45,16726,2017,
JAWA TIMUR,Kota Batu,74.26,72.25,14.03,8.46,12057,2017,
NASIONAL,JAWA TIMUR,70.77,70.97,13.1,7.39,11380,2018,
JAWA TIMUR,Pacitan,67.33,71.52,12.61,7.19,8530,2018,
JAWA TIMUR,Ponorogo,69.91,72.43,13.71,7.17,9426,2018,
JAWA TIMUR,Trenggalek,68.71,73.35,12.12,7.27,9400,2018,
JAWA TIMUR,Tulungagung,71.99,73.74,13.05,8.06,10460,2018,
JAWA TIMUR,Blitar,69.93,73.16,12.44,7.27,10330,2018,
JAWA TIMUR,Kediri,71.07,72.37,12.87,7.68,10850,2018,
JAWA TIMUR,Malang,69.4,72.26,12.87,7.18,9840,2018,
JAWA TIMUR,Lumajang,64.83,69.7,11.79,6.21,8931,2018,
JAWA TIMUR,Jember,65.96,68.74,13.21,6.07,9090,2018,
JAWA TIMUR,Banyuwangi,70.06,70.34,12.69,7.12,11828,2018,
JAWA TIMUR,Bondowoso,65.27,66.27,12.95,5.62,10429,2018,
JAWA TIMUR,Situbondo,66.42,68.73,13.01,6.11,9692,2018,
JAWA TIMUR,Probolinggo,64.85,66.71,12.07,5.71,10700,2018,
JAWA TIMUR,Pasuruan,67.41,70.01,12.3,6.83,9933,2018,
JAWA TIMUR,Sidoarjo,79.5,73.82,14.75,10.24,14168,2018,
JAWA TIMUR,Mojokerto,72.64,72.24,12.53,8.18,12454,2018,
JAWA TIMUR,Jombang,71.86,72.04,12.99,8.21,10999,2018,
JAWA TIMUR,Nganjuk,71.23,71.25,12.84,7.61,11768,2018,
JAWA TIMUR,Madiun,71.01,70.97,13.13,7.57,11351,2018,
JAWA TIMUR,Magetan,72.91,72.3,13.73,7.95,11539,2018,
JAWA TIMUR,Ngawi,69.91,71.92,12.68,6.88,11187,2018,
JAWA TIMUR,Bojonegoro,67.85,71.07,12.35,6.77,9930,2018,
JAWA TIMUR,Tuban,67.43,71.01,12.19,6.52,10048,2018,
JAWA TIMUR,Lamongan,71.97,72.04,13.46,7.83,11108,2018,
JAWA TIMUR,Gresik,75.28,72.46,13.71,8.96,12845,2018,
JAWA TIMUR,Bangkalan,62.87,69.94,11.58,5.33,8393,2018,
JAWA TIMUR,Sampang,61,67.79,11.76,4.36,8569,2018,
JAWA TIMUR,Pamekasan,65.41,67.22,13.62,6.35,8536,2018,
